company_id,year,npm_pct,opm_pct,roe_pct,roce_pct,source_opm,opm_difference,opm_validation
SUNPHARMA,2017-03,24.846412059028438,31.99062638545823,21.413755458515286,21.737820623170943,32.0,0.00937361454176866,PASS
SUNPHARMA,2018-03,9.596436256559326,21.257880629695343,6.634650519392389,11.562865767264215,21.0,0.2578806296953431,PASS
SUNPHARMA,2019-03,11.036950388770386,21.939723388151105,7.747108116593012,12.281647824663445,22.0,0.0602766118488951,PASS
SUNPHARMA,2020-03,12.704793227358548,21.264997868323285,9.216834198608197,13.03284807764091,21.0,0.26499786832328454,PASS
SUNPHARMA,2021-03,6.782494477282226,25.285091647262526,4.889912403417773,16.82826035126758,25.0,0.2850916472625258,PASS
SUNPHARMA,2022-03,8.767527293423708,26.538003828840484,7.0587990252233865,20.806880184986106,27.0,0.46199617115951597,PASS
SUNPHARMA,2023-03,19.39798569019733,26.546051132479608,15.20314313778016,18.527059048043128,27.0,0.453948867520392,PASS
SUNPHARMA,2024-03,19.815658700538176,26.84289749881436,15.094161810671148,19.446975695015013,28.0,1.1571025011856406,MISMATCH
TATACONSUM,2013-03,6.0535981499115765,10.474765338049245,9.251559251559252,12.421358283594127,10.0,0.47476533804924514,PASS
TATACONSUM,2014-03,6.590850348927371,9.7182734556733,8.719439220379552,10.319747495540003,10.0,0.2817265443267001,PASS
TATACONSUM,2015-03,3.415488552483423,9.908670086325534,4.96996176952485,11.61801378905677,10.0,0.09132991367446586,PASS
TATACONSUM,2016-03,-0.5574807895133344,5.514539701672443,-0.5922842964623019,4.815155900539403,6.0,0.4854602983275571,PASS
TATACONSUM,2017-03,6.710914454277287,11.666666666666666,7.262569832402235,11.216676120249575,12.0,0.3333333333333339,PASS
TATACONSUM,2018-03,8.158473954512106,12.311078503301541,7.907836723083488,10.359303617730584,12.0,0.3110785033015411,PASS
TATACONSUM,2019-03,6.301709873138445,10.83838940981798,6.232951445717403,9.276525433730674,11.0,0.16161059018202018,PASS
TATACONSUM,2020-03,4.77326968973747,13.406661824219155,3.329714078899747,8.389065645087982,13.0,0.40666182421915487,PASS
TATACONSUM,2021-03,8.015859334597483,13.308050336148941,6.398789046374019,9.549727857496288,13.0,0.3080503361489413,PASS
TATACONSUM,2022-03,8.169014084507042,13.835010060362174,6.703209615638621,10.384197172888728,14.0,0.1649899396378256,PASS
TATACONSUM,2023-03,9.577015163607342,13.465863745193355,8.109602506604412,10.38205515466801,13.0,0.4658637451933547,PASS
TATACONSUM,2024-03,7.9902669998684726,15.020386689464685,7.566793298872766,11.692433705334288,15.0,0.020386689464684693,PASS
TATAMOTORS,2013-03,5.284094219595007,13.02802540348424,26.505832026994714,26.924129475769814,13.0,0.02802540348423932,PASS
TATAMOTORS,2014-03,6.034342063444342,14.96903373218688,21.416377050179864,27.607211317586298,15.0,0.030966267813120396,PASS
TATAMOTORS,2015-03,5.347717539586334,14.910757374819026,25.013330489495573,30.21359492423309,15.0,0.08924262518097414,PASS
TATAMOTORS,2016-03,4.276935021937695,14.061733187814507,14.791265579086026,25.88799287987486,14.0,0.06173318781450732,PASS
